TRYP,WY,MKJ,875h,875h,875h,1405976186138
TRYP,WY,MKJ,gtrf,gtrf,gtrf,1405976186138
TRYP,WY,LOI,HTL1,HTL1,HTL1,1405976186138
TRYP,WY,LOI,PLZ2,PLZ2,PLZ2,1405976186138
TRYP,WY,LOI,098,098,098,1405976186138
TRYP,WY,LOI,7ujh,7ujh,7ujh,1405976186138
TRYP,WY,LOI,875h,875h,875h,1405976186138
TRYP,WY,LOI,gtrf,gtrf,gtrf,1405976186138
TRYP,OZ,AD,HTL1,HTL1,HTL1,1405976186138
TRYP,OZ,AD,PLZ2,PLZ2,PLZ2,1405976186138
TRYP,OZ,AD,098,098,098,1405976186138
TRYP,OZ,AD,7ujh,7ujh,7ujh,1405976186138
TRYP,OZ,AD,875h,875h,875h,1405976186138
TRYP,OZ,AD,gtrf,gtrf,gtrf,1405976186138
TRYP,OZ,REF,HTL1,HTL1,HTL1,1405976186138
TRYP,OZ,REF,PLZ2,PLZ2,PLZ2,1405976186138
TRYP,OZ,REF,098,098,098,1405976186138
TRYP,OZ,REF,7ujh,7ujh,7ujh,1405976186138
TRYP,OZ,REF,875h,875h,875h,1405976186138
TRYP,OZ,REF,gtrf,gtrf,gtrf,1405976186138
TRYP,OZ,RTY,HTL1,HTL1,HTL1,1405976186138
TRYP,OZ,RTY,PLZ2,PLZ2,PLZ2,1405976186138
TRYP,OZ,RTY,098,098,098,1405976186138
TRYP,OZ,RTY,7ujh,7ujh,7ujh,1405976186138
TRYP,OZ,RTY,875h,875h,875h,1405976186138
TRYP,OZ,RTY,gtrf,gtrf,gtrf,1405976186138
TRYP,OZ,MKJ,HTL1,HTL1,HTL1,1405976186138
TRYP,OZ,MKJ,PLZ2,PLZ2,PLZ2,1405976186138
TRYP,OZ,MKJ,098,098,098,1405976186138
TRYP,OZ,MKJ,7ujh,7ujh,7ujh,1405976186138
TRYP,OZ,MKJ,875h,875h,875h,1405976186138
TRYP,OZ,MKJ,gtrf,gtrf,gtrf,1405976186138
TRYP,OZ,LOI,HTL1,HTL1,HTL1,1405976186138
TRYP,OZ,LOI,PLZ2,PLZ2,PLZ2,1405976186138
TRYP,OZ,LOI,098,098,098,1405976186138
TRYP,OZ,LOI,7ujh,7ujh,7ujh,1405976186138
TRYP,OZ,LOI,875h,875h,875h,1405976186138
TRYP,OZ,LOI,gtrf,gtrf,gtrf,1405976186138
TRYP,TL,AD,HTL1,HTL1,HTL1,1405976186138
TRYP,TL,AD,PLZ2,PLZ2,PLZ2,1405976186138
TRYP,TL,AD,098,098,098,1405976186138
TRYP,TL,AD,7ujh,7ujh,7ujh,1405976186138
TRYP,TL,AD,875h,875h,875h,1405976186138
TRYP,TL,AD,gtrf,gtrf,gtrf,1405976186138
TRYP,TL,REF,HTL1,HTL1,HTL1,1405976186138
TRYP,TL,REF,PLZ2,PLZ2,PLZ2,1405976186138
TRYP,TL,REF,098,098,098,1405976186138
TRYP,TL,REF,7ujh,7ujh,7ujh,1405976186138
TRYP,TL,REF,875h,875h,875h,1405976186138
TRYP,TL,REF,gtrf,gtrf,gtrf,1405976186138
TRYP,TL,RTY,HTL1,HTL1,HTL1,1405976186138
TRYP,TL,RTY,PLZ2,PLZ2,PLZ2,1405976186138
TRYP,TL,RTY,098,098,098,1405976186138
TRYP,TL,RTY,7ujh,7ujh,7ujh,1405976186139
TRYP,TL,RTY,875h,875h,875h,1405976186139
TRYP,TL,RTY,gtrf,gtrf,gtrf,1405976186139
TRYP,TL,MKJ,HTL1,HTL1,HTL1,1405976186139
TRYP,TL,MKJ,PLZ2,PLZ2,PLZ2,1405976186139
TRYP,TL,MKJ,098,098,098,1405976186139
TRYP,TL,MKJ,7ujh,7ujh,7ujh,1405976186139
TRYP,TL,MKJ,875h,875h,875h,1405976186139
TRYP,TL,MKJ,gtrf,gtrf,gtrf,1405976186139
TRYP,TL,LOI,HTL1,HTL1,HTL1,1405976186139
TRYP,TL,LOI,PLZ2,PLZ2,PLZ2,1405976186139
TRYP,TL,LOI,098,098,098,1405976186139
TRYP,TL,LOI,7ujh,7ujh,7ujh,1405976186139
TRYP,TL,LOI,875h,875h,875h,1405976186139
TRYP,TL,LOI,gtrf,gtrf,gtrf,1405976186139
TRYP,BH,AD,HTL1,HTL1,HTL1,1405976186139
TRYP,BH,AD,PLZ2,PLZ2,PLZ2,1405976186139
TRYP,BH,AD,098,098,098,1405976186139
TRYP,BH,AD,7ujh,7ujh,7ujh,1405976186139
TRYP,BH,AD,875h,875h,875h,1405976186139
TRYP,BH,AD,gtrf,gtrf,gtrf,1405976186139
TRYP,BH,REF,HTL1,HTL1,HTL1,1405976186139
TRYP,BH,REF,PLZ2,PLZ2,PLZ2,1405976186139
TRYP,BH,REF,098,098,098,1405976186139
TRYP,BH,REF,7ujh,7ujh,7ujh,1405976186139
TRYP,BH,REF,875h,875h,875h,1405976186139
TRYP,BH,REF,gtrf,gtrf,gtrf,1405976186139
TRYP,BH,RTY,HTL1,HTL1,HTL1,1405976186139
TRYP,BH,RTY,PLZ2,PLZ2,PLZ2,1405976186139
TRYP,BH,RTY,098,098,098,1405976186139
TRYP,BH,RTY,7ujh,7ujh,7ujh,1405976186139
TRYP,BH,RTY,875h,875h,875h,1405976186139
TRYP,BH,RTY,gtrf,gtrf,gtrf,1405976186139
TRYP,BH,MKJ,HTL1,HTL1,HTL1,1405976186139
TRYP,BH,MKJ,PLZ2,PLZ2,PLZ2,1405976186139
TRYP,BH,MKJ,098,098,098,1405976186139
TRYP,BH,MKJ,7ujh,7ujh,7ujh,1405976186139
TRYP,BH,MKJ,875h,875h,875h,1405976186139
TRYP,BH,MKJ,gtrf,gtrf,gtrf,1405976186139
TRYP,BH,LOI,HTL1,HTL1,HTL1,1405976186139
TRYP,BH,LOI,PLZ2,PLZ2,PLZ2,1405976186139
TRYP,BH,LOI,098,098,098,1405976186139
TRYP,BH,LOI,7ujh,7ujh,7ujh,1405976186139
TRYP,BH,LOI,875h,875h,875h,1405976186139
TRYP,BH,LOI,gtrf,gtrf,gtrf,1405976186139
TRYP,HJ,AD,HTL1,HTL1,HTL1,1405976186139
TRYP,HJ,AD,PLZ2,PLZ2,PLZ2,1405976186139
TRYP,HJ,AD,098,098,098,1405976186139
TRYP,HJ,AD,7ujh,7ujh,7ujh,1405976186139
TRYP,HJ,AD,875h,875h,875h,1405976186139
TRYP,HJ,AD,gtrf,gtrf,gtrf,1405976186139
TRYP,HJ,REF,HTL1,HTL1,HTL1,1405976186139
TRYP,HJ,REF,PLZ2,PLZ2,PLZ2,1405976186139
TRYP,HJ,REF,098,098,098,1405976186139
TRYP,HJ,REF,7ujh,7ujh,7ujh,1405976186139
TRYP,HJ,REF,875h,875h,875h,1405976186139
TRYP,HJ,REF,gtrf,gtrf,gtrf,1405976186139
TRYP,HJ,RTY,HTL1,HTL1,HTL1,1405976186139
TRYP,HJ,RTY,PLZ2,PLZ2,PLZ2,1405976186139
TRYP,HJ,RTY,098,098,098,1405976186139
TRYP,HJ,RTY,7ujh,7ujh,7ujh,1405976186139
TRYP,HJ,RTY,875h,875h,875h,1405976186139
TRYP,HJ,RTY,gtrf,gtrf,gtrf,1405976186139
TRYP,HJ,MKJ,HTL1,HTL1,HTL1,1405976186139
TRYP,HJ,MKJ,PLZ2,PLZ2,PLZ2,1405976186139
TRYP,HJ,MKJ,098,098,098,1405976186139
TRYP,HJ,MKJ,7ujh,7ujh,7ujh,1405976186139
TRYP,HJ,MKJ,875h,875h,875h,1405976186139
TRYP,HJ,MKJ,gtrf,gtrf,gtrf,1405976186139
TRYP,HJ,LOI,HTL1,HTL1,HTL1,1405976186139
TRYP,HJ,LOI,PLZ2,PLZ2,PLZ2,1405976186139
TRYP,HJ,LOI,098,098,098,1405976186139
TRYP,HJ,LOI,7ujh,7ujh,7ujh,1405976186139
TRYP,HJ,LOI,875h,875h,875h,1405976186139
TRYP,HJ,LOI,gtrf,gtrf,gtrf,1405976186139
WINGATE,WY,AD,HTL1,HTL1,HTL1,1405976186139
WINGATE,WY,AD,PLZ2,PLZ2,PLZ2,1405976186139
WINGATE,WY,AD,098,098,098,1405976186139
WINGATE,WY,AD,7ujh,7ujh,7ujh,1405976186139
WINGATE,WY,AD,875h,875h,875h,1405976186139
WINGATE,WY,AD,gtrf,gtrf,gtrf,1405976186139
WINGATE,WY,REF,HTL1,HTL1,HTL1,1405976186139
WINGATE,WY,REF,PLZ2,PLZ2,PLZ2,1405976186139
WINGATE,WY,REF,098,098,098,1405976186139
WINGATE,WY,REF,7ujh,7ujh,7ujh,1405976186139
WINGATE,WY,REF,875h,875h,875h,1405976186139
WINGATE,WY,REF,gtrf,gtrf,gtrf,1405976186139
WINGATE,WY,RTY,HTL1,HTL1,HTL1,1405976186139
WINGATE,WY,RTY,PLZ2,PLZ2,PLZ2,1405976186139
WINGATE,WY,RTY,098,098,098,1405976186139
WINGATE,WY,RTY,7ujh,7ujh,7ujh,1405976186139
WINGATE,WY,RTY,875h,875h,875h,1405976186139
WINGATE,WY,RTY,gtrf,gtrf,gtrf,1405976186139
WINGATE,WY,MKJ,HTL1,HTL1,HTL1,1405976186139
WINGATE,WY,MKJ,PLZ2,PLZ2,PLZ2,1405976186139
WINGATE,WY,MKJ,098,098,098,1405976186139
WINGATE,WY,MKJ,7ujh,7ujh,7ujh,1405976186139
WINGATE,WY,MKJ,875h,875h,875h,1405976186139
WINGATE,WY,MKJ,gtrf,gtrf,gtrf,1405976186139
WINGATE,WY,LOI,HTL1,HTL1,HTL1,1405976186139
WINGATE,WY,LOI,PLZ2,PLZ2,PLZ2,1405976186139
WINGATE,WY,LOI,098,098,098,1405976186139
WINGATE,WY,LOI,7ujh,7ujh,7ujh,1405976186139
WINGATE,WY,LOI,875h,875h,875h,1405976186139
WINGATE,WY,LOI,gtrf,gtrf,gtrf,1405976186139
WINGATE,WY,AD,HTL1,HTL1,HTL1,1405976186139
WINGATE,WY,AD,PLZ2,PLZ2,PLZ2,1405976186139
WINGATE,WY,AD,098,098,098,1405976186139
WINGATE,WY,AD,7ujh,7ujh,7ujh,1405976186139
WINGATE,WY,AD,875h,875h,875h,1405976186139
WINGATE,WY,AD,gtrf,gtrf,gtrf,1405976186139
WINGATE,WY,REF,HTL1,HTL1,HTL1,1405976186139
WINGATE,WY,REF,PLZ2,PLZ2,PLZ2,1405976186139
WINGATE,WY,REF,098,098,098,1405976186139
WINGATE,WY,REF,7ujh,7ujh,7ujh,1405976186139
WINGATE,WY,REF,875h,875h,875h,1405976186139
WINGATE,WY,REF,gtrf,gtrf,gtrf,1405976186139
WINGATE,WY,RTY,HTL1,HTL1,HTL1,1405976186139
WINGATE,WY,RTY,PLZ2,PLZ2,PLZ2,1405976186140
WINGATE,WY,RTY,098,098,098,1405976186140
WINGATE,WY,RTY,7ujh,7ujh,7ujh,1405976186140
WINGATE,WY,RTY,875h,875h,875h,1405976186140
WINGATE,WY,RTY,gtrf,gtrf,gtrf,1405976186140
WINGATE,WY,MKJ,HTL1,HTL1,HTL1,1405976186140
WINGATE,WY,MKJ,PLZ2,PLZ2,PLZ2,1405976186140
WINGATE,WY,MKJ,098,098,098,1405976186140
WINGATE,WY,MKJ,7ujh,7ujh,7ujh,1405976186140
WINGATE,WY,MKJ,875h,875h,875h,1405976186140
WINGATE,WY,MKJ,gtrf,gtrf,gtrf,1405976186140
WINGATE,WY,LOI,HTL1,HTL1,HTL1,1405976186140
WINGATE,WY,LOI,PLZ2,PLZ2,PLZ2,1405976186140
WINGATE,WY,LOI,098,098,098,1405976186140
WINGATE,WY,LOI,7ujh,7ujh,7ujh,1405976186140
WINGATE,WY,LOI,875h,875h,875h,1405976186140
WINGATE,WY,LOI,gtrf,gtrf,gtrf,1405976186140
WINGATE,WY,AD,HTL1,HTL1,HTL1,1405976186140
WINGATE,WY,AD,PLZ2,PLZ2,PLZ2,1405976186140
WINGATE,WY,AD,098,098,098,1405976186140
WINGATE,WY,AD,7ujh,7ujh,7ujh,1405976186140
WINGATE,WY,AD,875h,875h,875h,1405976186140
WINGATE,WY,AD,gtrf,gtrf,gtrf,1405976186140
WINGATE,WY,REF,HTL1,HTL1,HTL1,1405976186140
WINGATE,WY,REF,PLZ2,PLZ2,PLZ2,1405976186140
WINGATE,WY,REF,098,098,098,1405976186140
WINGATE,WY,REF,7ujh,7ujh,7ujh,1405976186140
WINGATE,WY,REF,875h,875h,875h,1405976186140
WINGATE,WY,REF,gtrf,gtrf,gtrf,1405976186140
WINGATE,WY,RTY,HTL1,HTL1,HTL1,1405976186140
WINGATE,WY,RTY,PLZ2,PLZ2,PLZ2,1405976186140
WINGATE,WY,RTY,098,098,098,1405976186140
WINGATE,WY,RTY,7ujh,7ujh,7ujh,1405976186140
WINGATE,WY,RTY,875h,875h,875h,1405976186140
WINGATE,WY,RTY,gtrf,gtrf,gtrf,1405976186140
WINGATE,WY,MKJ,HTL1,HTL1,HTL1,1405976186140
WINGATE,WY,MKJ,PLZ2,PLZ2,PLZ2,1405976186140
WINGATE,WY,MKJ,098,098,098,1405976186140
WINGATE,WY,MKJ,7ujh,7ujh,7ujh,1405976186140
WINGATE,WY,MKJ,875h,875h,875h,1405976186140
WINGATE,WY,MKJ,gtrf,gtrf,gtrf,1405976186140
WINGATE,WY,LOI,HTL1,HTL1,HTL1,1405976186140
WINGATE,WY,LOI,PLZ2,PLZ2,PLZ2,1405976186140
WINGATE,WY,LOI,098,098,098,1405976186140
WINGATE,WY,LOI,7ujh,7ujh,7ujh,1405976186140
WINGATE,WY,LOI,875h,875h,875h,1405976186140
WINGATE,WY,LOI,gtrf,gtrf,gtrf,1405976186140
WINGATE,WY,AD,HTL1,HTL1,HTL1,1405976186140
WINGATE,WY,AD,PLZ2,PLZ2,PLZ2,1405976186140
WINGATE,WY,AD,098,098,098,1405976186140
WINGATE,WY,AD,7ujh,7ujh,7ujh,1405976186140
WINGATE,WY,AD,875h,875h,875h,1405976186140
WINGATE,WY,AD,gtrf,gtrf,gtrf,1405976186140
WINGATE,WY,REF,HTL1,HTL1,HTL1,1405976186140
WINGATE,WY,REF,PLZ2,PLZ2,PLZ2,1405976186140
WINGATE,WY,REF,098,098,098,1405976186140
WINGATE,WY,REF,7ujh,7ujh,7ujh,1405976186140
WINGATE,WY,REF,875h,875h,875h,1405976186140
WINGATE,WY,REF,gtrf,gtrf,gtrf,1405976186140
WINGATE,WY,RTY,HTL1,HTL1,HTL1,1405976186140
WINGATE,WY,RTY,PLZ2,PLZ2,PLZ2,1405976186140
WINGATE,WY,RTY,098,098,098,1405976186140
WINGATE,WY,RTY,7ujh,7ujh,7ujh,1405976186140
WINGATE,WY,RTY,875h,875h,875h,1405976186140
WINGATE,WY,RTY,gtrf,gtrf,gtrf,1405976186140
WINGATE,WY,MKJ,HTL1,HTL1,HTL1,1405976186140
WINGATE,WY,MKJ,PLZ2,PLZ2,PLZ2,1405976186140
WINGATE,WY,MKJ,098,098,098,1405976186140
WINGATE,WY,MKJ,7ujh,7ujh,7ujh,1405976186140
WINGATE,WY,MKJ,875h,875h,875h,1405976186140
WINGATE,WY,MKJ,gtrf,gtrf,gtrf,1405976186140
WINGATE,WY,LOI,HTL1,HTL1,HTL1,1405976186140
WINGATE,WY,LOI,PLZ2,PLZ2,PLZ2,1405976186140
WINGATE,WY,LOI,098,098,098,1405976186140
WINGATE,WY,LOI,7ujh,7ujh,7ujh,1405976186140
WINGATE,WY,LOI,875h,875h,875h,1405976186141
WINGATE,WY,LOI,gtrf,gtrf,gtrf,1405976186141
WINGATE,WG,AD,HTL1,HTL1,HTL1,1405976186141
WINGATE,WG,AD,PLZ2,PLZ2,PLZ2,1405976186141
WINGATE,WG,AD,098,098,098,1405976186141
WINGATE,WG,AD,7ujh,7ujh,7ujh,1405976186141
WINGATE,WG,AD,875h,875h,875h,1405976186141
WINGATE,WG,AD,gtrf,gtrf,gtrf,1405976186141
WINGATE,WG,REF,HTL1,HTL1,HTL1,1405976186141
WINGATE,WG,REF,PLZ2,PLZ2,PLZ2,1405976186141
WINGATE,WG,REF,098,098,098,1405976186141
WINGATE,WG,REF,7ujh,7ujh,7ujh,1405976186141
WINGATE,WG,REF,875h,875h,875h,1405976186141
WINGATE,WG,REF,gtrf,gtrf,gtrf,1405976186141
WINGATE,WG,RTY,HTL1,HTL1,HTL1,1405976186141
WINGATE,WG,RTY,PLZ2,PLZ2,PLZ2,1405976186141
WINGATE,WG,RTY,098,098,098,1405976186141
WINGATE,WG,RTY,7ujh,7ujh,7ujh,1405976186141
WINGATE,WG,RTY,875h,875h,875h,1405976186141
WINGATE,WG,RTY,gtrf,gtrf,gtrf,1405976186141
WINGATE,WG,MKJ,HTL1,HTL1,HTL1,1405976186141
WINGATE,WG,MKJ,PLZ2,PLZ2,PLZ2,1405976186141
WINGATE,WG,MKJ,098,098,098,1405976186141
WINGATE,WG,MKJ,7ujh,7ujh,7ujh,1405976186141
WINGATE,WG,MKJ,875h,875h,875h,1405976186141
WINGATE,WG,MKJ,gtrf,gtrf,gtrf,1405976186141
WINGATE,WG,LOI,HTL1,HTL1,HTL1,1405976186141
WINGATE,WG,LOI,PLZ2,PLZ2,PLZ2,1405976186141
WINGATE,WG,LOI,098,098,098,1405976186141
WINGATE,WG,LOI,7ujh,7ujh,7ujh,1405976186141
WINGATE,WG,LOI,875h,875h,875h,1405976186141
WINGATE,WG,LOI,gtrf,gtrf,gtrf,1405976186141
WINGATE,WG,AD,HTL1,HTL1,HTL1,1405976186141
WINGATE,WG,AD,PLZ2,PLZ2,PLZ2,1405976186141
WINGATE,WG,AD,098,098,098,1405976186141
WINGATE,WG,AD,7ujh,7ujh,7ujh,1405976186141
WINGATE,WG,AD,875h,875h,875h,1405976186141
WINGATE,WG,AD,gtrf,gtrf,gtrf,1405976186141
WINGATE,WG,REF,HTL1,HTL1,HTL1,1405976186141
WINGATE,WG,REF,PLZ2,PLZ2,PLZ2,1405976186141
WINGATE,WG,REF,098,098,098,1405976186141
WINGATE,WG,REF,7ujh,7ujh,7ujh,1405976186141
WINGATE,WG,REF,875h,875h,875h,1405976186141
WINGATE,WG,REF,gtrf,gtrf,gtrf,1405976186141
WINGATE,WG,RTY,HTL1,HTL1,HTL1,1405976186141
WINGATE,WG,RTY,PLZ2,PLZ2,PLZ2,1405976186141
WINGATE,WG,RTY,098,098,098,1405976186141
WINGATE,WG,RTY,7ujh,7ujh,7ujh,1405976186141
WINGATE,WG,RTY,875h,875h,875h,1405976186141
WINGATE,WG,RTY,gtrf,gtrf,gtrf,1405976186141
WINGATE,WG,MKJ,HTL1,HTL1,HTL1,1405976186141
WINGATE,WG,MKJ,PLZ2,PLZ2,PLZ2,1405976186141
WINGATE,WG,MKJ,098,098,098,1405976186141
WINGATE,WG,MKJ,7ujh,7ujh,7ujh,1405976186141
WINGATE,WG,MKJ,875h,875h,875h,1405976186141
WINGATE,WG,MKJ,gtrf,gtrf,gtrf,1405976186141
WINGATE,WG,LOI,HTL1,HTL1,HTL1,1405976186141
WINGATE,WG,LOI,PLZ2,PLZ2,PLZ2,1405976186141
WINGATE,WG,LOI,098,098,098,1405976186141
WINGATE,WG,LOI,7ujh,7ujh,7ujh,1405976186141
WINGATE,WG,LOI,875h,875h,875h,1405976186141
WINGATE,WG,LOI,gtrf,gtrf,gtrf,1405976186141
WINGATE,WY,AD,HTL1,HTL1,HTL1,1405976186141
WINGATE,WY,AD,PLZ2,PLZ2,PLZ2,1405976186141
WINGATE,WY,AD,098,098,098,1405976186141
WINGATE,WY,AD,7ujh,7ujh,7ujh,1405976186141
WINGATE,WY,AD,875h,875h,875h,1405976186141
WINGATE,WY,AD,gtrf,gtrf,gtrf,1405976186141
WINGATE,WY,REF,HTL1,HTL1,HTL1,1405976186141
WINGATE,WY,REF,PLZ2,PLZ2,PLZ2,1405976186141
WINGATE,WY,REF,098,098,098,1405976186141
WINGATE,WY,REF,7ujh,7ujh,7ujh,1405976186141
WINGATE,WY,REF,875h,875h,875h,1405976186141
WINGATE,WY,REF,gtrf,gtrf,gtrf,1405976186141
WINGATE,WY,RTY,HTL1,HTL1,HTL1,1405976186141
WINGATE,WY,RTY,PLZ2,PLZ2,PLZ2,1405976186141
WINGATE,WY,RTY,098,098,098,1405976186141
WINGATE,WY,RTY,7ujh,7ujh,7ujh,1405976186141
WINGATE,WY,RTY,875h,875h,875h,1405976186141
WINGATE,WY,RTY,gtrf,gtrf,gtrf,1405976186141
WINGATE,WY,MKJ,HTL1,HTL1,HTL1,1405976186141
WINGATE,WY,MKJ,PLZ2,PLZ2,PLZ2,1405976186141
WINGATE,WY,MKJ,098,098,098,1405976186141
WINGATE,WY,MKJ,7ujh,7ujh,7ujh,1405976186141
WINGATE,WY,MKJ,875h,875h,875h,1405976186141
WINGATE,WY,MKJ,gtrf,gtrf,gtrf,1405976186141
WINGATE,WY,LOI,HTL1,HTL1,HTL1,1405976186141
WINGATE,WY,LOI,PLZ2,PLZ2,PLZ2,1405976186141
WINGATE,WY,LOI,098,098,098,1405976186141
WINGATE,WY,LOI,7ujh,7ujh,7ujh,1405976186141
WINGATE,WY,LOI,875h,875h,875h,1405976186141
WINGATE,WY,LOI,gtrf,gtrf,gtrf,1405976186141
WINGATE,OZ,AD,HTL1,HTL1,HTL1,1405976186141
WINGATE,OZ,AD,PLZ2,PLZ2,PLZ2,1405976186141
WINGATE,OZ,AD,098,098,098,1405976186141
WINGATE,OZ,AD,7ujh,7ujh,7ujh,1405976186141
WINGATE,OZ,AD,875h,875h,875h,1405976186141
WINGATE,OZ,AD,gtrf,gtrf,gtrf,1405976186141
WINGATE,OZ,REF,HTL1,HTL1,HTL1,1405976186141
WINGATE,OZ,REF,PLZ2,PLZ2,PLZ2,1405976186142
WINGATE,OZ,REF,098,098,098,1405976186142
WINGATE,OZ,REF,7ujh,7ujh,7ujh,1405976186142
WINGATE,OZ,REF,875h,875h,875h,1405976186142
WINGATE,OZ,REF,gtrf,gtrf,gtrf,1405976186142
WINGATE,OZ,RTY,HTL1,HTL1,HTL1,1405976186142
WINGATE,OZ,RTY,PLZ2,PLZ2,PLZ2,1405976186142
WINGATE,OZ,RTY,098,098,098,1405976186142
WINGATE,OZ,RTY,7ujh,7ujh,7ujh,1405976186142
WINGATE,OZ,RTY,875h,875h,875h,1405976186142
WINGATE,OZ,RTY,gtrf,gtrf,gtrf,1405976186142
WINGATE,OZ,MKJ,HTL1,HTL1,HTL1,1405976186142
WINGATE,OZ,MKJ,PLZ2,PLZ2,PLZ2,1405976186142
WINGATE,OZ,MKJ,098,098,098,1405976186142
WINGATE,OZ,MKJ,7ujh,7ujh,7ujh,1405976186142
WINGATE,OZ,MKJ,875h,875h,875h,1405976186142
WINGATE,OZ,MKJ,gtrf,gtrf,gtrf,1405976186142
WINGATE,OZ,LOI,HTL1,HTL1,HTL1,1405976186142
WINGATE,OZ,LOI,PLZ2,PLZ2,PLZ2,1405976186142
WINGATE,OZ,LOI,098,098,098,1405976186142
WINGATE,OZ,LOI,7ujh,7ujh,7ujh,1405976186142
WINGATE,OZ,LOI,875h,875h,875h,1405976186142
WINGATE,OZ,LOI,gtrf,gtrf,gtrf,1405976186142
WINGATE,TL,AD,HTL1,HTL1,HTL1,1405976186142
WINGATE,TL,AD,PLZ2,PLZ2,PLZ2,1405976186142
WINGATE,TL,AD,098,098,098,1405976186142
WINGATE,TL,AD,7ujh,7ujh,7ujh,1405976186142
WINGATE,TL,AD,875h,875h,875h,1405976186142
WINGATE,TL,AD,gtrf,gtrf,gtrf,1405976186142
WINGATE,TL,REF,HTL1,HTL1,HTL1,1405976186142
WINGATE,TL,REF,PLZ2,PLZ2,PLZ2,1405976186142
WINGATE,TL,REF,098,098,098,1405976186142
WINGATE,TL,REF,7ujh,7ujh,7ujh,1405976186142
WINGATE,TL,REF,875h,875h,875h,1405976186142
WINGATE,TL,REF,gtrf,gtrf,gtrf,1405976186142
WINGATE,TL,RTY,HTL1,HTL1,HTL1,1405976186142
WINGATE,TL,RTY,PLZ2,PLZ2,PLZ2,1405976186142
WINGATE,TL,RTY,098,098,098,1405976186142
WINGATE,TL,RTY,7ujh,7ujh,7ujh,1405976186142
WINGATE,TL,RTY,875h,875h,875h,1405976186142
WINGATE,TL,RTY,gtrf,gtrf,gtrf,1405976186142
WINGATE,TL,MKJ,HTL1,HTL1,HTL1,1405976186142
WINGATE,TL,MKJ,PLZ2,PLZ2,PLZ2,1405976186142
WINGATE,TL,MKJ,098,098,098,1405976186142
WINGATE,TL,MKJ,7ujh,7ujh,7ujh,1405976186142
WINGATE,TL,MKJ,875h,875h,875h,1405976186142
WINGATE,TL,MKJ,gtrf,gtrf,gtrf,1405976186142
WINGATE,TL,LOI,HTL1,HTL1,HTL1,1405976186142
WINGATE,TL,LOI,PLZ2,PLZ2,PLZ2,1405976186142
WINGATE,TL,LOI,098,098,098,1405976186142
WINGATE,TL,LOI,7ujh,7ujh,7ujh,1405976186142
WINGATE,TL,LOI,875h,875h,875h,1405976186142
WINGATE,TL,LOI,gtrf,gtrf,gtrf,1405976186142
WINGATE,BH,AD,HTL1,HTL1,HTL1,1405976186142
WINGATE,BH,AD,PLZ2,PLZ2,PLZ2,1405976186142
WINGATE,BH,AD,098,098,098,1405976186142
WINGATE,BH,AD,7ujh,7ujh,7ujh,1405976186142
WINGATE,BH,AD,875h,875h,875h,1405976186142
WINGATE,BH,AD,gtrf,gtrf,gtrf,1405976186142
WINGATE,BH,REF,HTL1,HTL1,HTL1,1405976186142
WINGATE,BH,REF,PLZ2,PLZ2,PLZ2,1405976186142
WINGATE,BH,REF,098,098,098,1405976186142
WINGATE,BH,REF,7ujh,7ujh,7ujh,1405976186142
WINGATE,BH,REF,875h,875h,875h,1405976186142
WINGATE,BH,REF,gtrf,gtrf,gtrf,1405976186142
WINGATE,BH,RTY,HTL1,HTL1,HTL1,1405976186142
WINGATE,BH,RTY,PLZ2,PLZ2,PLZ2,1405976186142
WINGATE,BH,RTY,098,098,098,1405976186142
WINGATE,BH,RTY,7ujh,7ujh,7ujh,1405976186142
WINGATE,BH,RTY,875h,875h,875h,1405976186142
WINGATE,BH,RTY,gtrf,gtrf,gtrf,1405976186142
WINGATE,BH,MKJ,HTL1,HTL1,HTL1,1405976186142
WINGATE,BH,MKJ,PLZ2,PLZ2,PLZ2,1405976186142
WINGATE,BH,MKJ,098,098,098,1405976186142
WINGATE,BH,MKJ,7ujh,7ujh,7ujh,1405976186142
WINGATE,BH,MKJ,875h,875h,875h,1405976186142
WINGATE,BH,MKJ,gtrf,gtrf,gtrf,1405976186142
WINGATE,BH,LOI,HTL1,HTL1,HTL1,1405976186142
WINGATE,BH,LOI,PLZ2,PLZ2,PLZ2,1405976186142
WINGATE,BH,LOI,098,098,098,1405976186142
WINGATE,BH,LOI,7ujh,7ujh,7ujh,1405976186142
WINGATE,BH,LOI,875h,875h,875h,1405976186142
WINGATE,BH,LOI,gtrf,gtrf,gtrf,1405976186142
WINGATE,HJ,AD,HTL1,HTL1,HTL1,1405976186142
WINGATE,HJ,AD,PLZ2,PLZ2,PLZ2,1405976186142
WINGATE,HJ,AD,098,098,098,1405976186142
WINGATE,HJ,AD,7ujh,7ujh,7ujh,1405976186142
WINGATE,HJ,AD,875h,875h,875h,1405976186142
WINGATE,HJ,AD,gtrf,gtrf,gtrf,1405976186142
WINGATE,HJ,REF,HTL1,HTL1,HTL1,1405976186142
WINGATE,HJ,REF,PLZ2,PLZ2,PLZ2,1405976186143
WINGATE,HJ,REF,098,098,098,1405976186143
WINGATE,HJ,REF,7ujh,7ujh,7ujh,1405976186143
WINGATE,HJ,REF,875h,875h,875h,1405976186143
WINGATE,HJ,REF,gtrf,gtrf,gtrf,1405976186143
WINGATE,HJ,RTY,HTL1,HTL1,HTL1,1405976186143
